CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
DPD100,02-3839,2015-07-15,2015-06-01,44
DPD100,02-3839,2015-08-03,2015-07-15,19
DPD100,02-3839,2015-08-26,2015-08-03,23
DPD100,02-3839,2015-09-16,2015-08-26,21
DPD100,02-3839,2016-01-13,2015-09-16,119
DPD100,02-3839,2016-01-21,2016-01-13,8
DPD100,02-3839,2016-02-22,2016-01-21,32
DPD100,02-3839,2016-03-23,2016-02-22,30
DPD100,02-3839,2016-04-06,2016-03-23,14
DPD100,02-3839,2016-04-25,2016-04-06,19
DPD100,02-3839,2016-05-04,2016-04-25,9
DPD100,02-3839,2016-06-07,2016-05-04,34
DPD100,02-3839,2016-06-14,2016-06-07,7
DPD100,02-3839,2016-07-25,2016-06-14,41
DPD100,02-3839,2016-08-04,2016-07-25,10
DPD100,02-3839,2016-08-16,2016-08-04,12
DPD100,02-3839,2016-09-15,2016-08-16,30
DPD100,02-3839,2016-10-05,2016-09-15,20
DPD100,02-3839,2016-10-25,2016-10-05,20
DPD100,02-3839,2016-11-16,2016-10-25,22
DPD100,02-3839,2017-02-14,2016-11-16,90
DPD100,02-3839,2017-02-21,2017-02-14,7
DPD100,02-3839,2017-03-16,2017-02-21,23
