CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
HEL105,02-7958,2015-08-25,2015-08-19,6
HEL105,02-7958,2015-10-21,2015-08-25,57
HEL105,02-7958,2015-11-09,2015-10-21,19
HEL105,02-7958,2015-11-23,2015-11-09,14
HEL105,02-7958,2015-12-21,2015-11-23,28
HEL105,02-7958,2016-01-07,2015-12-21,17
HEL105,02-7958,2016-01-25,2016-01-07,18
HEL105,02-7958,2016-02-22,2016-01-25,28
HEL105,02-7958,2016-03-24,2016-02-22,31
HEL105,02-7958,2016-08-12,2016-03-24,141
HEL105,02-7958,2016-10-04,2016-08-12,53
HEL105,02-7958,2016-11-30,2016-10-04,57
HEL105,02-7958,2017-01-03,2016-11-30,34
HEL105,02-7958,2017-02-01,2017-01-03,29
