CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
PIN135,02-0597,2015-10-15,2015-09-24,21
PIN135,02-0597,2015-11-11,2015-10-15,27
PIN135,02-0597,2015-11-23,2015-11-11,12
PIN135,02-0597,2015-12-22,2015-11-23,29
PIN135,02-0597,2016-01-18,2015-12-22,27
PIN135,02-0597,2016-02-24,2016-01-18,37
PIN135,02-0597,2016-03-17,2016-02-24,22
PIN135,02-0597,2016-04-05,2016-03-17,19
PIN135,02-0597,2016-04-12,2016-04-05,7
PIN135,02-0597,2016-05-18,2016-04-12,36
PIN135,02-0597,2016-06-02,2016-05-18,15
PIN135,02-0597,2016-06-08,2016-06-02,6
PIN135,02-0597,2016-07-12,2016-06-08,34
PIN135,02-0597,2016-08-25,2016-07-12,44
PIN135,02-0597,2016-09-06,2016-08-25,12
PIN135,02-0597,2016-10-11,2016-09-06,35
PIN135,02-0597,2016-11-01,2016-10-11,21
PIN135,02-0597,2016-11-22,2016-11-01,21
PIN135,02-0597,2016-12-01,2016-11-22,9
PIN135,02-0597,2016-12-21,2016-12-01,20
PIN135,02-0597,2017-02-24,2016-12-21,65
PIN135,02-0597,2017-04-18,2017-02-24,53
