CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
DER101,02-4034,2016-06-03,2016-03-03,92
DER101,02-4034,2016-07-06,2016-06-03,33
DER101,02-4034,2016-09-14,2016-07-06,70
DER101,02-4034,2016-10-03,2016-09-14,19
DER101,02-4034,2016-11-10,2016-10-03,38
DER101,02-4034,2016-12-20,2016-11-10,40
DER101,02-4034,2017-01-12,2016-12-20,23
DER101,02-4034,2017-01-26,2017-01-12,14
DER101,02-4034,2017-02-10,2017-01-26,15
DER101,02-4034,2017-03-06,2017-02-10,24
DER101,02-4034,2017-03-24,2017-03-06,18
DER101,02-4034,2017-04-17,2017-03-24,24
DER101,02-4034,2017-04-27,2017-04-17,10
DER101,02-4034,2017-05-26,2017-04-27,29
DER101,02-4034,2017-07-01,2017-05-26,36
DER101,02-4034,2017-08-09,2017-07-01,39
DER101,02-4034,2017-11-09,2017-08-09,92
DER101,02-4034,2017-11-27,2017-11-09,18
