CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
CET100,02-7121,2015-08-04,2015-07-08,27
CET100,02-7121,2015-08-13,2015-08-04,9
CET100,02-7121,2015-11-10,2015-08-13,89
CET100,02-7121,2015-11-16,2015-11-10,6
CET100,02-7121,2015-11-18,2015-11-16,2
CET100,02-7121,2015-11-19,2015-11-18,1
CET100,02-7121,2015-12-14,2015-11-19,25
CET100,02-7121,2015-12-15,2015-12-14,1
CET100,02-7121,2015-12-16,2015-12-15,1
CET100,02-7121,2015-12-17,2015-12-16,1
CET100,02-7121,2015-12-24,2015-12-17,7
CET100,02-7121,2016-02-16,2015-12-24,54
CET100,02-7121,2016-02-22,2016-02-16,6
CET100,02-7121,2016-02-26,2016-02-22,4
CET100,02-7121,2016-03-29,2016-02-26,32
CET100,02-7121,2016-04-05,2016-03-29,7
