CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
SUS104,09-9848,2016-11-28,2016-11-22,6
SUS104,09-9848,2016-12-20,2016-11-28,22
SUS104,09-9848,2017-01-18,2016-12-20,29
SUS104,09-9848,2017-01-19,2017-01-18,1
SUS104,09-9848,2017-02-13,2017-01-19,25
SUS104,09-9848,2017-02-24,2017-02-13,11
SUS104,09-9848,2017-03-23,2017-02-24,27
SUS104,09-9848,2017-04-13,2017-03-23,21
SUS104,09-9848,2017-04-18,2017-04-13,5
SUS104,09-9848,2017-04-24,2017-04-18,6
SUS104,09-9848,2017-05-05,2017-04-24,11
SUS104,09-9848,2017-07-08,2017-05-05,64
SUS104,09-9848,2017-10-04,2017-07-08,88
SUS104,09-9848,2017-10-16,2017-10-04,12
SUS104,09-9848,2017-10-17,2017-10-16,1
SUS104,09-9848,2017-10-19,2017-10-17,2
SUS104,09-9848,2017-10-27,2017-10-19,8
SUS104,09-9848,2017-11-02,2017-10-27,6
SUS104,09-9848,2017-11-07,2017-11-02,5
