CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
LIN142,SPC1385,2016-05-31,2016-05-04,27
LIN142,SPC1385,2016-06-06,2016-05-31,6
LIN142,SPC1385,2016-06-20,2016-06-06,14
LIN142,SPC1385,2016-06-21,2016-06-20,1
LIN142,SPC1385,2016-07-14,2016-06-21,23
LIN142,SPC1385,2016-07-18,2016-07-14,4
LIN142,SPC1385,2016-07-26,2016-07-18,8
LIN142,SPC1385,2016-07-27,2016-07-26,1
LIN142,SPC1385,2016-07-28,2016-07-27,1
LIN142,SPC1385,2016-08-08,2016-07-28,11
LIN142,SPC1385,2016-08-15,2016-08-08,7
LIN142,SPC1385,2016-08-24,2016-08-15,9
