CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
FIV108,C2-5639,2016-10-31,2016-09-27,34
FIV108,C2-5639,2016-11-23,2016-10-31,23
FIV108,C2-5639,2016-12-20,2016-11-23,27
FIV108,C2-5639,2017-01-09,2016-12-20,20
FIV108,C2-5639,2017-02-27,2017-01-09,49
FIV108,C2-5639,2017-03-17,2017-02-27,18
FIV108,C2-5639,2017-04-27,2017-03-17,41
FIV108,C2-5639,2017-05-22,2017-04-27,25
FIV108,C2-5639,2017-06-26,2017-05-22,35
FIV108,C2-5639,2017-07-26,2017-06-26,30
FIV108,C2-5639,2017-08-14,2017-07-26,19
FIV108,C2-5639,2017-10-30,2017-08-14,77
