CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
SOU286,SPC1416,2016-04-15,2016-04-12,3
SOU286,SPC1416,2016-04-28,2016-04-15,13
SOU286,SPC1416,2016-05-16,2016-04-28,18
SOU286,SPC1416,2016-07-05,2016-05-16,50
SOU286,SPC1416,2016-07-06,2016-07-05,1
SOU286,SPC1416,2016-07-11,2016-07-06,5
SOU286,SPC1416,2016-07-12,2016-07-11,1
SOU286,SPC1416,2017-08-03,2016-07-12,387
SOU286,SPC1416,2017-08-11,2017-08-03,8
SOU286,SPC1416,2017-09-11,2017-08-11,31
SOU286,SPC1416,2017-10-24,2017-09-11,43
SOU286,SPC1416,2017-11-16,2017-10-24,23
