CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
GAL136,02-4822,2016-04-20,2015-09-09,224
GAL136,02-4822,2016-08-02,2016-04-20,104
GAL136,02-4822,2016-08-18,2016-08-02,16
GAL136,02-4822,2016-11-22,2016-08-18,96
GAL136,02-4822,2016-12-23,2016-11-22,31
GAL136,02-4822,2017-01-20,2016-12-23,28
GAL136,02-4822,2017-02-24,2017-01-20,35
GAL136,02-4822,2017-03-14,2017-02-24,18
GAL136,02-4822,2017-05-09,2017-03-14,56
GAL136,02-4822,2017-05-22,2017-05-09,13
GAL136,02-4822,2017-06-12,2017-05-22,21
GAL136,02-4822,2017-07-17,2017-06-12,35
GAL136,02-4822,2017-10-14,2017-07-17,89
