CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
LEE148,02-4601,2016-03-22,2016-01-28,54
LEE148,02-4601,2016-04-21,2016-03-22,30
LEE148,02-4601,2016-05-31,2016-04-21,40
LEE148,02-4601,2016-06-20,2016-05-31,20
LEE148,02-4601,2017-03-07,2016-06-20,260
LEE148,02-4601,2017-03-16,2017-03-07,9
LEE148,02-4601,2017-04-01,2017-03-16,16
LEE148,02-4601,2017-05-02,2017-04-01,31
LEE148,02-4601,2017-06-13,2017-05-02,42
LEE148,02-4601,2017-08-05,2017-06-13,53
LEE148,02-4601,2017-09-05,2017-08-05,31
LEE148,02-4601,2017-09-09,2017-09-05,4
LEE148,02-4601,2017-10-10,2017-09-09,31
