CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
UNI131,B1-5589,2015-05-06,2015-05-01,5
UNI131,B1-5589,2015-05-12,2015-05-06,6
UNI131,B1-5589,2015-05-22,2015-05-12,10
UNI131,B1-5589,2015-06-08,2015-05-22,17
UNI131,B1-5589,2015-06-16,2015-06-08,8
UNI131,B1-5589,2015-06-22,2015-06-16,6
UNI131,B1-5589,2015-07-13,2015-06-22,21
UNI131,B1-5589,2015-07-23,2015-07-13,10
UNI131,B1-5589,2015-08-06,2015-07-23,14
UNI131,B1-5589,2015-08-13,2015-08-06,7
UNI131,B1-5589,2015-08-20,2015-08-13,7
UNI131,B1-5589,2015-09-01,2015-08-20,12
UNI131,B1-5589,2015-09-03,2015-09-01,2
UNI131,B1-5589,2015-09-15,2015-09-03,12
UNI131,B1-5589,2015-09-16,2015-09-15,1
UNI131,B1-5589,2015-10-01,2015-09-16,15
UNI131,B1-5589,2015-10-15,2015-10-01,14
UNI131,B1-5589,2015-11-02,2015-10-15,18
UNI131,B1-5589,2015-11-19,2015-11-02,17
UNI131,B1-5589,2015-11-24,2015-11-19,5
UNI131,B1-5589,2015-12-01,2015-11-24,7
UNI131,B1-5589,2015-12-21,2015-12-01,20
UNI131,B1-5589,2015-12-29,2015-12-21,8
UNI131,B1-5589,2016-01-19,2015-12-29,21
UNI131,B1-5589,2016-01-26,2016-01-19,7
UNI131,B1-5589,2016-02-29,2016-01-26,34
UNI131,B1-5589,2016-03-08,2016-02-29,8
UNI131,B1-5589,2016-03-10,2016-03-08,2
UNI131,B1-5589,2016-03-15,2016-03-10,5
UNI131,B1-5589,2016-03-21,2016-03-15,6
UNI131,B1-5589,2016-03-23,2016-03-21,2
UNI131,B1-5589,2016-04-01,2016-03-23,9
UNI131,B1-5589,2016-04-18,2016-04-01,17
UNI131,B1-5589,2016-04-28,2016-04-18,10
UNI131,B1-5589,2016-05-04,2016-04-28,6
UNI131,B1-5589,2016-05-09,2016-05-04,5
UNI131,B1-5589,2016-05-10,2016-05-09,1
UNI131,B1-5589,2016-05-26,2016-05-10,16
UNI131,B1-5589,2016-05-31,2016-05-26,5
UNI131,B1-5589,2016-06-02,2016-05-31,2
UNI131,B1-5589,2016-06-13,2016-06-02,11
UNI131,B1-5589,2016-06-28,2016-06-13,15
UNI131,B1-5589,2016-07-05,2016-06-28,7
UNI131,B1-5589,2016-07-12,2016-07-05,7
UNI131,B1-5589,2016-07-20,2016-07-12,8
UNI131,B1-5589,2016-08-02,2016-07-20,13
UNI131,B1-5589,2016-08-04,2016-08-02,2
UNI131,B1-5589,2016-08-11,2016-08-04,7
UNI131,B1-5589,2016-08-15,2016-08-11,4
UNI131,B1-5589,2016-08-24,2016-08-15,9
UNI131,B1-5589,2016-09-26,2016-08-24,33
UNI131,B1-5589,2016-10-06,2016-09-26,10
UNI131,B1-5589,2016-10-13,2016-10-06,7
UNI131,B1-5589,2016-10-21,2016-10-13,8
UNI131,B1-5589,2016-10-25,2016-10-21,4
UNI131,B1-5589,2016-11-03,2016-10-25,9
UNI131,B1-5589,2016-11-04,2016-11-03,1
UNI131,B1-5589,2016-11-10,2016-11-04,6
UNI131,B1-5589,2016-11-21,2016-11-10,11
UNI131,B1-5589,2016-11-30,2016-11-21,9
UNI131,B1-5589,2016-12-01,2016-11-30,1
UNI131,B1-5589,2016-12-07,2016-12-01,6
UNI131,B1-5589,2016-12-15,2016-12-07,8
UNI131,B1-5589,2016-12-20,2016-12-15,5
UNI131,B1-5589,2016-12-27,2016-12-20,7
UNI131,B1-5589,2016-12-30,2016-12-27,3
UNI131,B1-5589,2017-01-09,2016-12-30,10
UNI131,B1-5589,2017-01-12,2017-01-09,3
UNI131,B1-5589,2017-01-20,2017-01-12,8
UNI131,B1-5589,2017-01-23,2017-01-20,3
UNI131,B1-5589,2017-01-30,2017-01-23,7
UNI131,B1-5589,2017-02-06,2017-01-30,7
UNI131,B1-5589,2017-02-22,2017-02-06,16
UNI131,B1-5589,2017-03-02,2017-02-22,8
UNI131,B1-5589,2017-03-06,2017-03-02,4
UNI131,B1-5589,2017-04-10,2017-03-06,35
UNI131,B1-5589,2017-04-13,2017-04-10,3
UNI131,B1-5589,2017-05-01,2017-04-13,18
UNI131,B1-5589,2017-05-04,2017-05-01,3
UNI131,B1-5589,2017-05-17,2017-05-04,13
UNI131,B1-5589,2017-05-25,2017-05-17,8
UNI131,B1-5589,2017-05-30,2017-05-25,5
UNI131,B1-5589,2017-06-01,2017-05-30,2
UNI131,B1-5589,2017-06-07,2017-06-01,6
UNI131,B1-5589,2017-06-12,2017-06-07,5
UNI131,B1-5589,2017-06-26,2017-06-12,14
UNI131,B1-5589,2017-07-06,2017-06-26,10
UNI131,B1-5589,2017-07-26,2017-07-06,20
UNI131,B1-5589,2017-09-19,2017-07-26,55
UNI131,B1-5589,2017-09-29,2017-09-19,10
UNI131,B1-5589,2017-10-24,2017-09-29,25
UNI131,B1-5589,2017-11-21,2017-10-24,28
UNI131,B1-5589,2017-12-01,2017-11-21,10
