CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MCP136,B1-5589,2015-11-10,2015-09-29,42
MCP136,B1-5589,2016-01-19,2015-11-10,70
MCP136,B1-5589,2016-01-20,2016-01-19,1
MCP136,B1-5589,2016-02-09,2016-01-20,20
MCP136,B1-5589,2016-02-29,2016-02-09,20
MCP136,B1-5589,2016-03-09,2016-02-29,9
MCP136,B1-5589,2016-03-11,2016-03-09,2
MCP136,B1-5589,2016-04-13,2016-03-11,33
MCP136,B1-5589,2016-06-21,2016-04-13,69
MCP136,B1-5589,2017-01-12,2016-06-21,205
MCP136,B1-5589,2017-03-10,2017-01-12,57
MCP136,B1-5589,2017-03-23,2017-03-10,13
MCP136,B1-5589,2017-04-10,2017-03-23,18
MCP136,B1-5589,2017-06-20,2017-04-10,71
MCP136,B1-5589,2017-07-07,2017-06-20,17
MCP136,B1-5589,2017-09-01,2017-07-07,56
MCP136,B1-5589,2017-10-06,2017-09-01,35
