CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
NEV101,SPC1354,2016-05-13,2016-01-04,130
NEV101,SPC1354,2016-07-07,2016-05-13,55
NEV101,SPC1354,2016-10-26,2016-07-07,111
NEV101,SPC1354,2017-02-13,2016-10-26,110
NEV101,SPC1354,2017-02-15,2017-02-13,2
NEV101,SPC1354,2017-02-20,2017-02-15,5
NEV101,SPC1354,2017-02-28,2017-02-20,8
NEV101,SPC1354,2017-03-09,2017-02-28,9
NEV101,SPC1354,2017-03-17,2017-03-09,8
NEV101,SPC1354,2017-03-23,2017-03-17,6
NEV101,SPC1354,2017-03-29,2017-03-23,6
NEV101,SPC1354,2017-05-01,2017-03-29,33
NEV101,SPC1354,2017-05-09,2017-05-01,8
NEV101,SPC1354,2017-05-17,2017-05-09,8
