CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
KUB101,02-3513,2016-08-02,2016-07-29,4
KUB101,02-3513,2016-09-09,2016-08-02,38
KUB101,02-3513,2016-10-04,2016-09-09,25
KUB101,02-3513,2016-11-28,2016-10-04,55
KUB101,02-3513,2017-01-06,2016-11-28,39
KUB101,02-3513,2017-02-17,2017-01-06,42
KUB101,02-3513,2017-02-20,2017-02-17,3
KUB101,02-3513,2017-03-17,2017-02-20,25
KUB101,02-3513,2017-04-07,2017-03-17,21
KUB101,02-3513,2017-05-02,2017-04-07,25
KUB101,02-3513,2017-05-16,2017-05-02,14
KUB101,02-3513,2017-05-30,2017-05-16,14
KUB101,02-3513,2017-06-27,2017-05-30,28
KUB101,02-3513,2017-07-25,2017-06-27,28
KUB101,02-3513,2017-08-25,2017-07-25,31
KUB101,02-3513,2017-09-18,2017-08-25,24
KUB101,02-3513,2017-10-06,2017-09-18,18
KUB101,02-3513,2017-11-03,2017-10-06,28
