CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
BAN114,02-3133,2015-05-27,2015-05-12,15
BAN114,02-3133,2015-06-25,2015-05-27,29
BAN114,02-3133,2015-07-27,2015-06-25,32
BAN114,02-3133,2015-08-24,2015-07-27,28
BAN114,02-3133,2015-09-22,2015-08-24,29
BAN114,02-3133,2015-10-07,2015-09-22,15
BAN114,02-3133,2015-10-20,2015-10-07,13
BAN114,02-3133,2015-10-30,2015-10-20,10
BAN114,02-3133,2015-11-11,2015-10-30,12
BAN114,02-3133,2015-12-01,2015-11-11,20
BAN114,02-3133,2015-12-28,2015-12-01,27
BAN114,02-3133,2016-01-25,2015-12-28,28
BAN114,02-3133,2016-02-02,2016-01-25,8
BAN114,02-3133,2016-02-15,2016-02-02,13
BAN114,02-3133,2016-04-12,2016-02-15,57
BAN114,02-3133,2016-04-18,2016-04-12,6
BAN114,02-3133,2016-05-23,2016-04-18,35
BAN114,02-3133,2016-06-06,2016-05-23,14
BAN114,02-3133,2016-06-15,2016-06-06,9
BAN114,02-3133,2016-07-09,2016-06-15,24
BAN114,02-3133,2016-07-20,2016-07-09,11
BAN114,02-3133,2016-08-15,2016-07-20,26
BAN114,02-3133,2016-09-13,2016-08-15,29
BAN114,02-3133,2016-11-28,2016-09-13,76
BAN114,02-3133,2017-01-10,2016-11-28,43
BAN114,02-3133,2017-03-22,2017-01-10,71
