CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
LBP101,02-7081,2016-02-04,2016-01-25,10
LBP101,02-7081,2016-02-18,2016-02-04,14
LBP101,02-7081,2016-03-18,2016-02-18,29
LBP101,02-7081,2016-03-31,2016-03-18,13
LBP101,02-7081,2016-05-10,2016-03-31,40
LBP101,02-7081,2016-05-19,2016-05-10,9
LBP101,02-7081,2016-07-08,2016-05-19,50
LBP101,02-7081,2016-08-31,2016-07-08,54
LBP101,02-7081,2016-09-19,2016-08-31,19
LBP101,02-7081,2016-10-03,2016-09-19,14
LBP101,02-7081,2016-11-15,2016-10-03,43
LBP101,02-7081,2016-11-28,2016-11-15,13
