CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
STJ116,02-2646,2016-05-11,2016-03-07,65
STJ116,02-2646,2016-05-24,2016-05-11,13
STJ116,02-2646,2016-06-07,2016-05-24,14
STJ116,02-2646,2016-06-16,2016-06-07,9
STJ116,02-2646,2016-06-24,2016-06-16,8
STJ116,02-2646,2016-07-08,2016-06-24,14
STJ116,02-2646,2016-07-19,2016-07-08,11
STJ116,02-2646,2016-08-04,2016-07-19,16
STJ116,02-2646,2016-08-30,2016-08-04,26
STJ116,02-2646,2016-09-08,2016-08-30,9
STJ116,02-2646,2016-09-14,2016-09-08,6
STJ116,02-2646,2016-10-04,2016-09-14,20
STJ116,02-2646,2016-10-11,2016-10-04,7
STJ116,02-2646,2016-10-20,2016-10-11,9
STJ116,02-2646,2016-11-10,2016-10-20,21
STJ116,02-2646,2016-11-22,2016-11-10,12
STJ116,02-2646,2016-12-02,2016-11-22,10
STJ116,02-2646,2017-01-20,2016-12-02,49
STJ116,02-2646,2017-01-31,2017-01-20,11
STJ116,02-2646,2017-02-21,2017-01-31,21
STJ116,02-2646,2017-03-10,2017-02-21,17
STJ116,02-2646,2017-03-21,2017-03-10,11
STJ116,02-2646,2017-04-18,2017-03-21,28
STJ116,02-2646,2017-04-28,2017-04-18,10
STJ116,02-2646,2017-05-04,2017-04-28,6
STJ116,02-2646,2017-05-31,2017-05-04,27
STJ116,02-2646,2017-06-02,2017-05-31,2
STJ116,02-2646,2017-06-27,2017-06-02,25
STJ116,02-2646,2017-10-13,2017-06-27,108
STJ116,02-2646,2017-11-09,2017-10-13,27
STJ116,02-2646,2017-11-22,2017-11-09,13
STJ116,02-2646,2017-12-01,2017-11-22,9
