CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
WYB100,03-0520,2016-08-10,2016-08-03,7
WYB100,03-0520,2016-09-14,2016-08-10,35
WYB100,03-0520,2016-10-12,2016-09-14,28
WYB100,03-0520,2016-11-09,2016-10-12,28
WYB100,03-0520,2016-12-02,2016-11-09,23
WYB100,03-0520,2017-01-04,2016-12-02,33
WYB100,03-0520,2017-02-01,2017-01-04,28
WYB100,03-0520,2017-03-03,2017-02-01,30
WYB100,03-0520,2017-04-03,2017-03-03,31
WYB100,03-0520,2017-04-18,2017-04-03,15
WYB100,03-0520,2017-04-21,2017-04-18,3
WYB100,03-0520,2017-05-01,2017-04-21,10
WYB100,03-0520,2017-05-19,2017-05-01,18
WYB100,03-0520,2017-06-02,2017-05-19,14
WYB100,03-0520,2017-07-03,2017-06-02,31
WYB100,03-0520,2017-07-31,2017-07-03,28
WYB100,03-0520,2017-08-03,2017-07-31,3
WYB100,03-0520,2017-09-08,2017-08-03,36
WYB100,03-0520,2017-10-09,2017-09-08,31
