CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
SEC108,01-1323,2016-07-07,2016-06-20,17
SEC108,01-1323,2016-08-08,2016-07-07,32
SEC108,01-1323,2016-10-04,2016-08-08,57
SEC108,01-1323,2016-11-04,2016-10-04,31
SEC108,01-1323,2016-11-30,2016-11-04,26
SEC108,01-1323,2016-12-27,2016-11-30,27
SEC108,01-1323,2017-01-23,2016-12-27,27
SEC108,01-1323,2017-02-21,2017-01-23,29
SEC108,01-1323,2017-04-18,2017-02-21,56
SEC108,01-1323,2017-06-15,2017-04-18,58
SEC108,01-1323,2017-06-17,2017-06-15,2
SEC108,01-1323,2017-07-10,2017-06-17,23
SEC108,01-1323,2017-08-15,2017-07-10,36
SEC108,01-1323,2017-10-09,2017-08-15,55
SEC108,01-1323,2017-11-09,2017-10-09,31
