CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
COT102,10-4784,2016-03-22,2015-07-08,258
COT102,10-4784,2016-04-04,2016-03-22,13
COT102,10-4784,2016-04-22,2016-04-04,18
COT102,10-4784,2016-05-13,2016-04-22,21
COT102,10-4784,2016-06-30,2016-05-13,48
COT102,10-4784,2016-07-07,2016-06-30,7
COT102,10-4784,2016-12-10,2016-07-07,156
COT102,10-4784,2017-01-10,2016-12-10,31
COT102,10-4784,2017-02-07,2017-01-10,28
COT102,10-4784,2017-05-08,2017-02-07,90
COT102,10-4784,2017-06-08,2017-05-08,31
COT102,10-4784,2017-07-11,2017-06-08,33
COT102,10-4784,2017-09-26,2017-07-11,77
