CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
BAE101,02-7427,2016-11-07,2016-07-25,105
BAE101,02-7427,2016-12-02,2016-11-07,25
BAE101,02-7427,2016-12-30,2016-12-02,28
BAE101,02-7427,2017-01-19,2016-12-30,20
BAE101,02-7427,2017-02-23,2017-01-19,35
BAE101,02-7427,2017-03-23,2017-02-23,28
BAE101,02-7427,2017-03-30,2017-03-23,7
BAE101,02-7427,2017-05-22,2017-03-30,53
BAE101,02-7427,2017-06-30,2017-05-22,39
BAE101,02-7427,2017-08-09,2017-06-30,40
BAE101,02-7427,2017-09-07,2017-08-09,29
BAE101,02-7427,2017-10-06,2017-09-07,29
BAE101,02-7427,2017-11-30,2017-10-06,55
