CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
DUN117,B2-4278,2015-05-14,2015-05-07,7
DUN117,B2-4278,2015-05-15,2015-05-14,1
DUN117,B2-4278,2015-05-18,2015-05-15,3
DUN117,B2-4278,2015-05-26,2015-05-18,8
DUN117,B2-4278,2015-06-01,2015-05-26,6
DUN117,B2-4278,2015-06-09,2015-06-01,8
DUN117,B2-4278,2015-08-22,2015-06-09,74
DUN117,B2-4278,2015-08-25,2015-08-22,3
DUN117,B2-4278,2015-10-08,2015-08-25,44
DUN117,B2-4278,2015-12-17,2015-10-08,70
DUN117,B2-4278,2016-03-30,2015-12-17,104
DUN117,B2-4278,2016-04-15,2016-03-30,16
