CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
JUS108,02-3520,2015-08-14,2015-06-12,63
JUS108,02-3520,2015-09-11,2015-08-14,28
JUS108,02-3520,2015-11-23,2015-09-11,73
JUS108,02-3520,2016-01-06,2015-11-23,44
JUS108,02-3520,2016-03-21,2016-01-06,75
JUS108,02-3520,2016-06-08,2016-03-21,79
JUS108,02-3520,2016-08-09,2016-06-08,62
JUS108,02-3520,2016-10-03,2016-08-09,55
JUS108,02-3520,2016-11-11,2016-10-03,39
JUS108,02-3520,2017-01-11,2016-11-11,61
JUS108,02-3520,2017-03-15,2017-01-11,63
JUS108,02-3520,2017-05-15,2017-03-15,61
JUS108,02-3520,2017-10-31,2017-05-15,169
