CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
OUR100,02-1220,2016-06-21,2016-05-25,27
OUR100,02-1220,2016-06-29,2016-06-21,8
OUR100,02-1220,2016-07-21,2016-06-29,22
OUR100,02-1220,2016-08-12,2016-07-21,22
OUR100,02-1220,2016-09-16,2016-08-12,35
OUR100,02-1220,2016-09-28,2016-09-16,12
OUR100,02-1220,2016-11-21,2016-09-28,54
OUR100,02-1220,2016-11-28,2016-11-21,7
OUR100,02-1220,2016-12-15,2016-11-28,17
OUR100,02-1220,2017-01-13,2016-12-15,29
OUR100,02-1220,2017-01-19,2017-01-13,6
OUR100,02-1220,2017-01-26,2017-01-19,7
OUR100,02-1220,2017-02-03,2017-01-26,8
OUR100,02-1220,2017-02-06,2017-02-03,3
OUR100,02-1220,2017-02-22,2017-02-06,16
OUR100,02-1220,2017-03-10,2017-02-22,16
OUR100,02-1220,2017-10-09,2017-03-10,213
