CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
COR173,C2-1055,2015-06-30,2015-05-20,41
COR173,C2-1055,2015-07-23,2015-06-30,23
COR173,C2-1055,2015-09-28,2015-07-23,67
COR173,C2-1055,2016-02-01,2015-09-28,126
COR173,C2-1055,2016-02-19,2016-02-01,18
COR173,C2-1055,2016-03-29,2016-02-19,39
COR173,C2-1055,2016-04-28,2016-03-29,30
COR173,C2-1055,2016-06-03,2016-04-28,36
COR173,C2-1055,2016-07-13,2016-06-03,40
COR173,C2-1055,2016-08-03,2016-07-13,21
COR173,C2-1055,2016-10-05,2016-08-03,63
COR173,C2-1055,2016-10-28,2016-10-05,23
