CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
AMA104,02-7958,2015-06-08,2015-06-01,7
AMA104,02-7958,2015-07-22,2015-06-08,44
AMA104,02-7958,2015-08-10,2015-07-22,19
AMA104,02-7958,2015-08-13,2015-08-10,3
AMA104,02-7958,2015-08-17,2015-08-13,4
AMA104,02-7958,2015-08-20,2015-08-17,3
AMA104,02-7958,2015-09-23,2015-08-20,34
AMA104,02-7958,2015-09-28,2015-09-23,5
AMA104,02-7958,2015-10-19,2015-09-28,21
AMA104,02-7958,2015-11-11,2015-10-19,23
AMA104,02-7958,2015-11-30,2015-11-11,19
AMA104,02-7958,2015-12-09,2015-11-30,9
AMA104,02-7958,2015-12-15,2015-12-09,6
AMA104,02-7958,2015-12-29,2015-12-15,14
AMA104,02-7958,2016-01-18,2015-12-29,20
AMA104,02-7958,2016-02-11,2016-01-18,24
AMA104,02-7958,2016-03-16,2016-02-11,34
AMA104,02-7958,2016-04-04,2016-03-16,19
AMA104,02-7958,2016-04-05,2016-04-04,1
AMA104,02-7958,2016-04-18,2016-04-05,13
AMA104,02-7958,2016-05-02,2016-04-18,14
AMA104,02-7958,2016-05-09,2016-05-02,7
AMA104,02-7958,2016-05-19,2016-05-09,10
AMA104,02-7958,2016-05-25,2016-05-19,6
AMA104,02-7958,2016-06-06,2016-05-25,12
AMA104,02-7958,2016-07-07,2016-06-06,31
AMA104,02-7958,2016-07-18,2016-07-07,11
AMA104,02-7958,2016-08-19,2016-07-18,32
