CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
ATA102,02-8991,2015-08-05,2015-06-09,57
ATA102,02-8991,2015-09-30,2015-08-05,56
ATA102,02-8991,2015-10-14,2015-09-30,14
ATA102,02-8991,2015-11-25,2015-10-14,42
ATA102,02-8991,2015-12-04,2015-11-25,9
ATA102,02-8991,2015-12-17,2015-12-04,13
ATA102,02-8991,2016-01-13,2015-12-17,27
ATA102,02-8991,2016-01-26,2016-01-13,13
ATA102,02-8991,2016-03-24,2016-01-26,58
ATA102,02-8991,2016-04-12,2016-03-24,19
ATA102,02-8991,2016-04-19,2016-04-12,7
ATA102,02-8991,2016-07-22,2016-04-19,94
