CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
CRE138,02-0308,2016-10-24,2016-10-03,21
CRE138,02-0308,2016-11-15,2016-10-24,22
CRE138,02-0308,2016-11-29,2016-11-15,14
CRE138,02-0308,2016-12-08,2016-11-29,9
CRE138,02-0308,2016-12-28,2016-12-08,20
CRE138,02-0308,2017-01-09,2016-12-28,12
CRE138,02-0308,2017-01-17,2017-01-09,8
CRE138,02-0308,2017-01-30,2017-01-17,13
CRE138,02-0308,2017-02-06,2017-01-30,7
CRE138,02-0308,2017-03-03,2017-02-06,25
CRE138,02-0308,2017-03-08,2017-03-03,5
CRE138,02-0308,2017-03-29,2017-03-08,21
CRE138,02-0308,2017-04-04,2017-03-29,6
CRE138,02-0308,2017-04-24,2017-04-04,20
CRE138,02-0308,2017-05-03,2017-04-24,9
CRE138,02-0308,2017-05-17,2017-05-03,14
CRE138,02-0308,2017-06-05,2017-05-17,19
CRE138,02-0308,2017-06-27,2017-06-05,22
CRE138,02-0308,2017-07-10,2017-06-27,13
CRE138,02-0308,2017-07-28,2017-07-10,18
CRE138,02-0308,2017-08-08,2017-07-28,11
CRE138,02-0308,2017-08-17,2017-08-08,9
CRE138,02-0308,2017-09-01,2017-08-17,15
CRE138,02-0308,2017-09-20,2017-09-01,19
CRE138,02-0308,2017-10-02,2017-09-20,12
CRE138,02-0308,2017-10-12,2017-10-02,10
CRE138,02-0308,2017-10-30,2017-10-12,18
CRE138,02-0308,2017-11-09,2017-10-30,10
CRE138,02-0308,2017-11-29,2017-11-09,20
CRE138,02-0308,2017-12-08,2017-11-29,9
