CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
DDP100,02-5344,2016-01-28,2015-12-28,31
DDP100,02-5344,2016-02-15,2016-01-28,18
DDP100,02-5344,2016-02-22,2016-02-15,7
DDP100,02-5344,2016-03-22,2016-02-22,29
DDP100,02-5344,2016-06-23,2016-03-22,93
DDP100,02-5344,2016-08-31,2016-06-23,69
DDP100,02-5344,2016-11-08,2016-08-31,69
DDP100,02-5344,2016-11-29,2016-11-08,21
DDP100,02-5344,2017-02-07,2016-11-29,70
DDP100,02-5344,2017-04-15,2017-02-07,67
DDP100,02-5344,2017-06-12,2017-04-15,58
DDP100,02-5344,2017-10-24,2017-06-12,134
