CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
SUM116,02-7363,2016-10-18,2016-08-16,63
SUM116,02-7363,2017-06-02,2016-10-18,227
SUM116,02-7363,2017-07-24,2017-06-02,52
SUM116,02-7363,2017-08-03,2017-07-24,10
SUM116,02-7363,2017-08-22,2017-08-03,19
SUM116,02-7363,2017-09-05,2017-08-22,14
SUM116,02-7363,2017-09-13,2017-09-05,8
SUM116,02-7363,2017-09-22,2017-09-13,9
SUM116,02-7363,2017-10-26,2017-09-22,34
SUM116,02-7363,2017-10-27,2017-10-26,1
SUM116,02-7363,2017-11-21,2017-10-27,25
SUM116,02-7363,2017-11-29,2017-11-21,8
