CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
REG112,02-4112,2016-01-11,2015-11-23,49
REG112,02-4112,2016-03-01,2016-01-11,50
REG112,02-4112,2016-03-09,2016-03-01,8
REG112,02-4112,2016-03-25,2016-03-09,16
REG112,02-4112,2016-04-08,2016-03-25,14
REG112,02-4112,2016-04-11,2016-04-08,3
REG112,02-4112,2016-04-18,2016-04-11,7
REG112,02-4112,2016-05-05,2016-04-18,17
REG112,02-4112,2016-05-10,2016-05-05,5
REG112,02-4112,2016-06-01,2016-05-10,22
REG112,02-4112,2016-06-13,2016-06-01,12
REG112,02-4112,2016-09-02,2016-06-13,81
