CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
PIE105,02-0308,2016-09-22,2016-09-13,9
PIE105,02-0308,2016-11-17,2016-09-22,56
PIE105,02-0308,2017-01-12,2016-11-17,56
PIE105,02-0308,2017-02-03,2017-01-12,22
PIE105,02-0308,2017-03-06,2017-02-03,31
PIE105,02-0308,2017-04-14,2017-03-06,39
PIE105,02-0308,2017-04-17,2017-04-14,3
PIE105,02-0308,2017-05-11,2017-04-17,24
PIE105,02-0308,2017-07-20,2017-05-11,70
PIE105,02-0308,2017-08-23,2017-07-20,34
PIE105,02-0308,2017-10-31,2017-08-23,69
PIE105,02-0308,2017-12-12,2017-10-31,42
