CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
SER105,C2-1174,2015-06-01,2015-05-21,11
SER105,C2-1174,2015-07-06,2015-06-01,35
SER105,C2-1174,2015-08-06,2015-07-06,31
SER105,C2-1174,2015-09-08,2015-08-06,33
SER105,C2-1174,2015-10-07,2015-09-08,29
SER105,C2-1174,2015-10-15,2015-10-07,8
SER105,C2-1174,2015-11-03,2015-10-15,19
SER105,C2-1174,2015-12-31,2015-11-03,58
SER105,C2-1174,2016-01-27,2015-12-31,27
SER105,C2-1174,2016-02-25,2016-01-27,29
SER105,C2-1174,2016-03-17,2016-02-25,21
SER105,C2-1174,2016-03-31,2016-03-17,14
SER105,C2-1174,2016-04-25,2016-03-31,25
SER105,C2-1174,2016-05-27,2016-04-25,32
SER105,C2-1174,2016-06-20,2016-05-27,24
SER105,C2-1174,2016-07-26,2016-06-20,36
SER105,C2-1174,2016-08-16,2016-07-26,21
SER105,C2-1174,2016-09-09,2016-08-16,24
SER105,C2-1174,2016-10-06,2016-09-09,27
SER105,C2-1174,2016-11-03,2016-10-06,28
SER105,C2-1174,2016-12-14,2016-11-03,41
SER105,C2-1174,2017-01-19,2016-12-14,36
SER105,C2-1174,2017-02-14,2017-01-19,26
SER105,C2-1174,2017-02-24,2017-02-14,10
SER105,C2-1174,2017-03-09,2017-02-24,13
SER105,C2-1174,2017-04-21,2017-03-09,43
