CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
AAA101,06-0163,2016-10-06,2016-06-07,121
AAA101,06-0163,2016-11-01,2016-10-06,26
AAA101,06-0163,2016-11-08,2016-11-01,7
AAA101,06-0163,2016-11-25,2016-11-08,17
AAA101,06-0163,2016-12-13,2016-11-25,18
AAA101,06-0163,2017-01-09,2016-12-13,27
AAA101,06-0163,2017-01-13,2017-01-09,4
AAA101,06-0163,2017-02-06,2017-01-13,24
AAA101,06-0163,2017-02-15,2017-02-06,9
AAA101,06-0163,2017-02-17,2017-02-15,2
AAA101,06-0163,2017-02-20,2017-02-17,3
AAA101,06-0163,2017-06-28,2017-02-20,128
