CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
DAV176,02-0308,2015-07-20,2015-06-13,37
DAV176,02-0308,2015-09-23,2015-07-20,65
DAV176,02-0308,2015-10-28,2015-09-23,35
DAV176,02-0308,2015-12-02,2015-10-28,35
DAV176,02-0308,2015-12-14,2015-12-02,12
DAV176,02-0308,2016-01-25,2015-12-14,42
DAV176,02-0308,2016-02-15,2016-01-25,21
DAV176,02-0308,2016-03-03,2016-02-15,17
DAV176,02-0308,2017-08-14,2016-03-03,529
DAV176,02-0308,2017-09-13,2017-08-14,30
DAV176,02-0308,2017-09-25,2017-09-13,12
DAV176,02-0308,2017-10-07,2017-09-25,12
DAV176,02-0308,2017-10-19,2017-10-07,12
DAV176,02-0308,2017-11-04,2017-10-19,16
