CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
KIL116,01-4422,2015-11-17,2015-11-06,11
KIL116,01-4422,2016-01-25,2015-11-17,69
KIL116,01-4422,2016-02-19,2016-01-25,25
KIL116,01-4422,2016-06-08,2016-02-19,110
KIL116,01-4422,2016-08-09,2016-06-08,62
KIL116,01-4422,2016-11-11,2016-08-09,94
KIL116,01-4422,2016-12-01,2016-11-11,20
KIL116,01-4422,2017-01-25,2016-12-01,55
KIL116,01-4422,2017-07-14,2017-01-25,170
KIL116,01-4422,2017-08-15,2017-07-14,32
KIL116,01-4422,2017-09-11,2017-08-15,27
KIL116,01-4422,2017-10-09,2017-09-11,28
KIL116,01-4422,2017-10-11,2017-10-09,2
KIL116,01-4422,2017-10-16,2017-10-11,5
