CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
KID100,01-4422,2016-04-12,2016-03-29,14
KID100,01-4422,2016-04-20,2016-04-12,8
KID100,01-4422,2016-05-17,2016-04-20,27
KID100,01-4422,2016-05-24,2016-05-17,7
KID100,01-4422,2016-06-07,2016-05-24,14
KID100,01-4422,2016-06-21,2016-06-07,14
KID100,01-4422,2016-07-14,2016-06-21,23
KID100,01-4422,2016-08-11,2016-07-14,28
KID100,01-4422,2016-08-25,2016-08-11,14
KID100,01-4422,2016-09-22,2016-08-25,28
KID100,01-4422,2016-10-19,2016-09-22,27
KID100,01-4422,2016-11-09,2016-10-19,21
KID100,01-4422,2016-11-17,2016-11-09,8
