CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
RMH100,02-3133,2017-02-27,2017-02-20,7
RMH100,02-3133,2017-03-24,2017-02-27,25
RMH100,02-3133,2017-03-29,2017-03-24,5
RMH100,02-3133,2017-05-08,2017-03-29,40
RMH100,02-3133,2017-05-18,2017-05-08,10
RMH100,02-3133,2017-05-23,2017-05-18,5
RMH100,02-3133,2017-06-15,2017-05-23,23
RMH100,02-3133,2017-07-21,2017-06-15,36
RMH100,02-3133,2017-10-04,2017-07-21,75
RMH100,02-3133,2017-10-20,2017-10-04,16
RMH100,02-3133,2017-11-10,2017-10-20,21
RMH100,02-3133,2017-12-05,2017-11-10,25
