CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
BOY110,02-0228,2016-03-15,2016-02-26,18
BOY110,02-0228,2016-06-01,2016-03-15,78
BOY110,02-0228,2016-09-06,2016-06-01,97
BOY110,02-0228,2016-09-13,2016-09-06,7
BOY110,02-0228,2016-10-27,2016-09-13,44
BOY110,02-0228,2016-11-11,2016-10-27,15
BOY110,02-0228,2016-11-25,2016-11-11,14
BOY110,02-0228,2016-11-30,2016-11-25,5
BOY110,02-0228,2016-12-29,2016-11-30,29
BOY110,02-0228,2017-01-05,2016-12-29,7
BOY110,02-0228,2017-01-23,2017-01-05,18
BOY110,02-0228,2017-02-16,2017-01-23,24
BOY110,02-0228,2017-02-28,2017-02-16,12
BOY110,02-0228,2017-03-10,2017-02-28,10
BOY110,02-0228,2017-04-17,2017-03-10,38
BOY110,02-0228,2017-05-05,2017-04-17,18
BOY110,02-0228,2017-05-15,2017-05-05,10
BOY110,02-0228,2017-06-08,2017-05-15,24
BOY110,02-0228,2017-07-03,2017-06-08,25
BOY110,02-0228,2017-07-24,2017-07-03,21
BOY110,02-0228,2017-08-15,2017-07-24,22
BOY110,02-0228,2017-09-25,2017-08-15,41
BOY110,02-0228,2017-10-12,2017-09-25,17
BOY110,02-0228,2017-10-18,2017-10-12,6
BOY110,02-0228,2017-11-13,2017-10-18,26
BOY110,02-0228,2017-11-24,2017-11-13,11
BOY110,02-0228,2017-12-01,2017-11-24,7
