CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
RRF102,04-1672,2015-06-01,2015-05-19,13
RRF102,04-1672,2015-06-02,2015-06-01,1
RRF102,04-1672,2015-08-17,2015-06-02,76
RRF102,04-1672,2015-09-02,2015-08-17,16
RRF102,04-1672,2015-10-01,2015-09-02,29
RRF102,04-1672,2015-10-06,2015-10-01,5
RRF102,04-1672,2015-11-02,2015-10-06,27
RRF102,04-1672,2015-11-17,2015-11-02,15
RRF102,04-1672,2015-12-01,2015-11-17,14
RRF102,04-1672,2015-12-15,2015-12-01,14
RRF102,04-1672,2016-01-04,2015-12-15,20
RRF102,04-1672,2016-02-03,2016-01-04,30
RRF102,04-1672,2016-02-25,2016-02-03,22
RRF102,04-1672,2016-03-01,2016-02-25,5
RRF102,04-1672,2016-03-18,2016-03-01,17
RRF102,04-1672,2016-04-12,2016-03-18,25
RRF102,04-1672,2016-04-25,2016-04-12,13
RRF102,04-1672,2016-05-09,2016-04-25,14
RRF102,04-1672,2016-06-01,2016-05-09,23
RRF102,04-1672,2016-07-14,2016-06-01,43
