CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
EHA101,06-6033,2015-12-02,2015-11-13,19
EHA101,06-6033,2015-12-09,2015-12-02,7
EHA101,06-6033,2015-12-16,2015-12-09,7
EHA101,06-6033,2015-12-23,2015-12-16,7
EHA101,06-6033,2016-01-15,2015-12-23,23
EHA101,06-6033,2016-01-27,2016-01-15,12
EHA101,06-6033,2016-02-10,2016-01-27,14
EHA101,06-6033,2016-02-17,2016-02-10,7
EHA101,06-6033,2016-03-22,2016-02-17,34
EHA101,06-6033,2016-04-06,2016-03-22,15
EHA101,06-6033,2016-05-04,2016-04-06,28
EHA101,06-6033,2016-05-27,2016-05-04,23
EHA101,06-6033,2016-06-01,2016-05-27,5
EHA101,06-6033,2016-06-08,2016-06-01,7
EHA101,06-6033,2016-06-22,2016-06-08,14
EHA101,06-6033,2016-06-24,2016-06-22,2
EHA101,06-6033,2016-07-06,2016-06-24,12
EHA101,06-6033,2016-07-20,2016-07-06,14
EHA101,06-6033,2016-08-01,2016-07-20,12
EHA101,06-6033,2016-09-28,2016-08-01,58
EHA101,06-6033,2016-10-28,2016-09-28,30
EHA101,06-6033,2016-11-10,2016-10-28,13
EHA101,06-6033,2016-11-18,2016-11-10,8
EHA101,06-6033,2016-11-30,2016-11-18,12
EHA101,06-6033,2016-12-09,2016-11-30,9
EHA101,06-6033,2016-12-14,2016-12-09,5
EHA101,06-6033,2016-12-16,2016-12-14,2
EHA101,06-6033,2016-12-22,2016-12-16,6
EHA101,06-6033,2016-12-30,2016-12-22,8
EHA101,06-6033,2017-01-11,2016-12-30,12
EHA101,06-6033,2017-01-18,2017-01-11,7
