CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
AZA101,02-5356,2016-01-19,2015-12-14,36
AZA101,02-5356,2016-02-29,2016-01-19,41
AZA101,02-5356,2016-03-28,2016-02-29,28
AZA101,02-5356,2016-04-04,2016-03-28,7
AZA101,02-5356,2016-04-05,2016-04-04,1
AZA101,02-5356,2016-06-06,2016-04-05,62
AZA101,02-5356,2017-02-21,2016-06-06,260
AZA101,02-5356,2017-03-06,2017-02-21,13
AZA101,02-5356,2017-03-15,2017-03-06,9
AZA101,02-5356,2017-03-17,2017-03-15,2
AZA101,02-5356,2017-03-21,2017-03-17,4
AZA101,02-5356,2017-07-26,2017-03-21,127
AZA101,02-5356,2017-08-21,2017-07-26,26
