CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
PIC103,02-0235,2016-01-09,2015-12-14,26
PIC103,02-0235,2016-01-18,2016-01-09,9
PIC103,02-0235,2016-03-07,2016-01-18,49
PIC103,02-0235,2016-03-12,2016-03-07,5
PIC103,02-0235,2016-04-05,2016-03-12,24
PIC103,02-0235,2016-04-20,2016-04-05,15
PIC103,02-0235,2016-04-23,2016-04-20,3
PIC103,02-0235,2016-05-23,2016-04-23,30
PIC103,02-0235,2016-06-13,2016-05-23,21
PIC103,02-0235,2016-06-24,2016-06-13,11
PIC103,02-0235,2016-08-03,2016-06-24,40
PIC103,02-0235,2016-08-11,2016-08-03,8
PIC103,02-0235,2016-08-22,2016-08-11,11
PIC103,02-0235,2016-10-11,2016-08-22,50
