CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
HAN118,02-5612,2015-08-12,2015-06-03,70
HAN118,02-5612,2015-11-09,2015-08-12,89
HAN118,02-5612,2016-01-21,2015-11-09,73
HAN118,02-5612,2016-02-01,2016-01-21,11
HAN118,02-5612,2016-08-23,2016-02-01,204
HAN118,02-5612,2016-10-04,2016-08-23,42
HAN118,02-5612,2016-11-01,2016-10-04,28
HAN118,02-5612,2016-11-14,2016-11-01,13
HAN118,02-5612,2016-12-06,2016-11-14,22
HAN118,02-5612,2016-12-21,2016-12-06,15
HAN118,02-5612,2017-01-17,2016-12-21,27
HAN118,02-5612,2017-02-08,2017-01-17,22
