CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
HEL105,C2-0197,2015-05-12,2015-05-08,4
HEL105,C2-0197,2015-05-18,2015-05-12,6
HEL105,C2-0197,2015-05-29,2015-05-18,11
HEL105,C2-0197,2015-06-02,2015-05-29,4
HEL105,C2-0197,2015-06-11,2015-06-02,9
HEL105,C2-0197,2015-06-19,2015-06-11,8
HEL105,C2-0197,2015-07-01,2015-06-19,12
HEL105,C2-0197,2015-07-13,2015-07-01,12
HEL105,C2-0197,2015-07-16,2015-07-13,3
HEL105,C2-0197,2015-08-24,2015-07-16,39
HEL105,C2-0197,2015-09-09,2015-08-24,16
HEL105,C2-0197,2015-09-17,2015-09-09,8
HEL105,C2-0197,2015-09-25,2015-09-17,8
