CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MIL205,02-4607,2015-08-04,2015-06-09,56
MIL205,02-4607,2015-08-19,2015-08-04,15
MIL205,02-4607,2015-08-27,2015-08-19,8
MIL205,02-4607,2015-09-11,2015-08-27,15
MIL205,02-4607,2015-10-19,2015-09-11,38
MIL205,02-4607,2015-11-19,2015-10-19,31
MIL205,02-4607,2015-11-23,2015-11-19,4
MIL205,02-4607,2015-12-23,2015-11-23,30
MIL205,02-4607,2016-01-22,2015-12-23,30
MIL205,02-4607,2016-02-15,2016-01-22,24
MIL205,02-4607,2016-02-22,2016-02-15,7
MIL205,02-4607,2016-04-28,2016-02-22,66
MIL205,02-4607,2016-07-05,2016-04-28,68
