CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
UNI230,07-2758,2016-06-01,2016-05-18,14
UNI230,07-2758,2016-06-10,2016-06-01,9
UNI230,07-2758,2016-06-29,2016-06-10,19
UNI230,07-2758,2016-07-26,2016-06-29,27
UNI230,07-2758,2016-08-03,2016-07-26,8
UNI230,07-2758,2016-08-23,2016-08-03,20
UNI230,07-2758,2016-08-30,2016-08-23,7
UNI230,07-2758,2016-09-14,2016-08-30,15
UNI230,07-2758,2016-09-26,2016-09-14,12
UNI230,07-2758,2016-10-14,2016-09-26,18
UNI230,07-2758,2016-11-04,2016-10-14,21
UNI230,07-2758,2016-11-14,2016-11-04,10
UNI230,07-2758,2016-11-18,2016-11-14,4
UNI230,07-2758,2016-11-21,2016-11-18,3
UNI230,07-2758,2016-12-01,2016-11-21,10
UNI230,07-2758,2016-12-13,2016-12-01,12
