CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
EMO101,05-5909,2015-06-15,2015-05-12,34
EMO101,05-5909,2015-06-24,2015-06-15,9
EMO101,05-5909,2015-07-24,2015-06-24,30
EMO101,05-5909,2015-08-07,2015-07-24,14
EMO101,05-5909,2015-08-19,2015-08-07,12
EMO101,05-5909,2015-09-15,2015-08-19,27
EMO101,05-5909,2015-10-19,2015-09-15,34
EMO101,05-5909,2015-11-18,2015-10-19,30
EMO101,05-5909,2015-12-09,2015-11-18,21
EMO101,05-5909,2016-01-06,2015-12-09,28
EMO101,05-5909,2016-01-11,2016-01-06,5
EMO101,05-5909,2016-02-19,2016-01-11,39
EMO101,05-5909,2016-03-08,2016-02-19,18
EMO101,05-5909,2016-05-02,2016-03-08,55
EMO101,05-5909,2016-06-06,2016-05-02,35
EMO101,05-5909,2016-07-20,2016-06-06,44
EMO101,05-5909,2016-07-25,2016-07-20,5
EMO101,05-5909,2016-08-18,2016-07-25,24
EMO101,05-5909,2016-09-07,2016-08-18,20
EMO101,05-5909,2016-09-26,2016-09-07,19
EMO101,05-5909,2016-10-06,2016-09-26,10
EMO101,05-5909,2016-10-20,2016-10-06,14
EMO101,05-5909,2016-11-03,2016-10-20,14
EMO101,05-5909,2016-11-28,2016-11-03,25
EMO101,05-5909,2016-12-07,2016-11-28,9
EMO101,05-5909,2017-01-18,2016-12-07,42
EMO101,05-5909,2017-01-23,2017-01-18,5
EMO101,05-5909,2017-02-01,2017-01-23,9
EMO101,05-5909,2017-02-23,2017-02-01,22
EMO101,05-5909,2017-03-02,2017-02-23,7
EMO101,05-5909,2017-04-11,2017-03-02,40
EMO101,05-5909,2017-04-26,2017-04-11,15
EMO101,05-5909,2017-05-02,2017-04-26,6
EMO101,05-5909,2017-08-23,2017-05-02,113
EMO101,05-5909,2017-09-22,2017-08-23,30
EMO101,05-5909,2017-10-26,2017-09-22,34
EMO101,05-5909,2017-11-22,2017-10-26,27
