CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
AMB106,01-4796,2017-01-28,2016-12-06,53
AMB106,01-4796,2017-02-28,2017-01-28,31
AMB106,01-4796,2017-03-10,2017-02-28,10
AMB106,01-4796,2017-03-31,2017-03-10,21
AMB106,01-4796,2017-05-02,2017-03-31,32
AMB106,01-4796,2017-05-11,2017-05-02,9
AMB106,01-4796,2017-06-01,2017-05-11,21
AMB106,01-4796,2017-06-10,2017-06-01,9
AMB106,01-4796,2017-07-27,2017-06-10,47
AMB106,01-4796,2017-09-05,2017-07-27,40
AMB106,01-4796,2017-09-18,2017-09-05,13
AMB106,01-4796,2017-10-02,2017-09-18,14
AMB106,01-4796,2017-11-02,2017-10-02,31
AMB106,01-4796,2017-11-21,2017-11-02,19
