CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
REC120,02-1291,2016-06-29,2016-05-26,34
REC120,02-1291,2016-08-04,2016-06-29,36
REC120,02-1291,2016-08-23,2016-08-04,19
REC120,02-1291,2016-10-11,2016-08-23,49
REC120,02-1291,2016-10-21,2016-10-11,10
REC120,02-1291,2016-11-30,2016-10-21,40
REC120,02-1291,2017-01-26,2016-11-30,57
REC120,02-1291,2017-02-23,2017-01-26,28
REC120,02-1291,2017-03-24,2017-02-23,29
REC120,02-1291,2017-04-19,2017-03-24,26
REC120,02-1291,2017-06-12,2017-04-19,54
REC120,02-1291,2017-07-13,2017-06-12,31
REC120,02-1291,2017-07-18,2017-07-13,5
REC120,02-1291,2017-07-19,2017-07-18,1
REC120,02-1291,2017-08-15,2017-07-19,27
