CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
BER156,C2-5629,2015-07-01,2015-05-01,61
BER156,C2-5629,2015-07-02,2015-07-01,1
BER156,C2-5629,2015-08-03,2015-07-02,32
BER156,C2-5629,2015-09-02,2015-08-03,30
BER156,C2-5629,2015-10-05,2015-09-02,33
BER156,C2-5629,2015-11-13,2015-10-05,39
BER156,C2-5629,2016-01-18,2015-11-13,66
BER156,C2-5629,2016-05-13,2016-01-18,116
BER156,C2-5629,2016-06-01,2016-05-13,19
BER156,C2-5629,2016-07-01,2016-06-01,30
BER156,C2-5629,2016-08-01,2016-07-01,31
BER156,C2-5629,2016-09-02,2016-08-01,32
BER156,C2-5629,2016-10-07,2016-09-02,35
