CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
GRA153,B1-5589,2015-05-19,2015-05-04,15
GRA153,B1-5589,2015-05-21,2015-05-19,2
GRA153,B1-5589,2015-05-22,2015-05-21,1
GRA153,B1-5589,2015-05-29,2015-05-22,7
GRA153,B1-5589,2015-06-02,2015-05-29,4
GRA153,B1-5589,2015-06-04,2015-06-02,2
GRA153,B1-5589,2015-06-08,2015-06-04,4
GRA153,B1-5589,2015-06-19,2015-06-08,11
GRA153,B1-5589,2015-07-10,2015-06-19,21
GRA153,B1-5589,2015-07-16,2015-07-10,6
GRA153,B1-5589,2015-07-22,2015-07-16,6
GRA153,B1-5589,2015-07-30,2015-07-22,8
GRA153,B1-5589,2015-11-20,2015-07-30,113
GRA153,B1-5589,2015-12-01,2015-11-20,11
