CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
LAN156,02-8991,2016-07-15,2016-06-07,38
LAN156,02-8991,2016-07-29,2016-07-15,14
LAN156,02-8991,2016-09-09,2016-07-29,42
LAN156,02-8991,2016-09-29,2016-09-09,20
LAN156,02-8991,2016-10-07,2016-09-29,8
LAN156,02-8991,2016-10-10,2016-10-07,3
LAN156,02-8991,2016-10-12,2016-10-10,2
LAN156,02-8991,2016-10-28,2016-10-12,16
LAN156,02-8991,2016-11-28,2016-10-28,31
LAN156,02-8991,2016-12-01,2016-11-28,3
LAN156,02-8991,2016-12-23,2016-12-01,22
LAN156,02-8991,2017-01-10,2016-12-23,18
LAN156,02-8991,2017-02-07,2017-01-10,28
LAN156,02-8991,2017-02-10,2017-02-07,3
LAN156,02-8991,2017-04-20,2017-02-10,69
LAN156,02-8991,2017-06-21,2017-04-20,62
LAN156,02-8991,2017-07-05,2017-06-21,14
LAN156,02-8991,2017-07-20,2017-07-05,15
LAN156,02-8991,2017-08-03,2017-07-20,14
LAN156,02-8991,2017-08-14,2017-08-03,11
LAN156,02-8991,2017-08-25,2017-08-14,11
LAN156,02-8991,2017-09-05,2017-08-25,11
LAN156,02-8991,2017-09-20,2017-09-05,15
LAN156,02-8991,2017-09-25,2017-09-20,5
LAN156,02-8991,2017-10-04,2017-09-25,9
LAN156,02-8991,2017-11-07,2017-10-04,34
LAN156,02-8991,2017-11-13,2017-11-07,6
