CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
TRI125,B2-3949,2016-09-22,2016-09-19,3
TRI125,B2-3949,2016-09-30,2016-09-22,8
TRI125,B2-3949,2016-11-11,2016-09-30,42
TRI125,B2-3949,2016-12-30,2016-11-11,49
TRI125,B2-3949,2017-01-03,2016-12-30,4
TRI125,B2-3949,2017-01-31,2017-01-03,28
TRI125,B2-3949,2017-02-14,2017-01-31,14
TRI125,B2-3949,2017-03-01,2017-02-14,15
TRI125,B2-3949,2017-03-13,2017-03-01,12
TRI125,B2-3949,2017-03-31,2017-03-13,18
TRI125,B2-3949,2017-04-04,2017-03-31,4
TRI125,B2-3949,2017-04-25,2017-04-04,21
TRI125,B2-3949,2017-05-05,2017-04-25,10
TRI125,B2-3949,2017-05-31,2017-05-05,26
TRI125,B2-3949,2017-07-03,2017-05-31,33
TRI125,B2-3949,2017-07-06,2017-07-03,3
TRI125,B2-3949,2017-07-31,2017-07-06,25
TRI125,B2-3949,2017-08-04,2017-07-31,4
TRI125,B2-3949,2017-08-31,2017-08-04,27
TRI125,B2-3949,2017-09-01,2017-08-31,1
TRI125,B2-3949,2017-09-29,2017-09-01,28
TRI125,B2-3949,2017-10-02,2017-09-29,3
TRI125,B2-3949,2017-11-03,2017-10-02,32
TRI125,B2-3949,2017-11-28,2017-11-03,25
TRI125,B2-3949,2017-11-30,2017-11-28,2
