CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
TMC109,02-0552,2016-02-25,2016-02-16,9
TMC109,02-0552,2016-03-03,2016-02-25,7
TMC109,02-0552,2016-03-08,2016-03-03,5
TMC109,02-0552,2016-03-09,2016-03-08,1
TMC109,02-0552,2016-03-17,2016-03-09,8
TMC109,02-0552,2016-03-22,2016-03-17,5
TMC109,02-0552,2016-03-24,2016-03-22,2
TMC109,02-0552,2016-04-04,2016-03-24,11
TMC109,02-0552,2016-04-12,2016-04-04,8
TMC109,02-0552,2016-04-21,2016-04-12,9
TMC109,02-0552,2016-05-05,2016-04-21,14
TMC109,02-0552,2016-05-12,2016-05-05,7
TMC109,02-0552,2016-05-23,2016-05-12,11
TMC109,02-0552,2016-06-02,2016-05-23,10
TMC109,02-0552,2016-06-07,2016-06-02,5
TMC109,02-0552,2016-06-14,2016-06-07,7
TMC109,02-0552,2016-06-16,2016-06-14,2
TMC109,02-0552,2016-06-23,2016-06-16,7
TMC109,02-0552,2016-06-28,2016-06-23,5
TMC109,02-0552,2016-07-11,2016-06-28,13
TMC109,02-0552,2016-07-13,2016-07-11,2
TMC109,02-0552,2016-07-20,2016-07-13,7
TMC109,02-0552,2016-07-21,2016-07-20,1
TMC109,02-0552,2016-07-26,2016-07-21,5
TMC109,02-0552,2016-07-28,2016-07-26,2
TMC109,02-0552,2016-08-02,2016-07-28,5
TMC109,02-0552,2016-08-04,2016-08-02,2
TMC109,02-0552,2016-08-16,2016-08-04,12
TMC109,02-0552,2016-08-24,2016-08-16,8
TMC109,02-0552,2016-10-14,2016-08-24,51
TMC109,02-0552,2016-10-31,2016-10-14,17
TMC109,02-0552,2016-11-07,2016-10-31,7
TMC109,02-0552,2016-11-17,2016-11-07,10
TMC109,02-0552,2016-12-01,2016-11-17,14
TMC109,02-0552,2016-12-13,2016-12-01,12
TMC109,02-0552,2017-03-16,2016-12-13,93
TMC109,02-0552,2017-04-05,2017-03-16,20
TMC109,02-0552,2017-04-13,2017-04-05,8
