CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
MIT121,06-4840,2015-10-14,2015-08-04,71
MIT121,06-4840,2015-11-10,2015-10-14,27
MIT121,06-4840,2016-01-19,2015-11-10,70
MIT121,06-4840,2016-01-22,2016-01-19,3
MIT121,06-4840,2016-01-25,2016-01-22,3
MIT121,06-4840,2016-02-01,2016-01-25,7
MIT121,06-4840,2016-02-05,2016-02-01,4
MIT121,06-4840,2016-02-09,2016-02-05,4
MIT121,06-4840,2016-02-15,2016-02-09,6
MIT121,06-4840,2016-02-16,2016-02-15,1
MIT121,06-4840,2016-02-18,2016-02-16,2
MIT121,06-4840,2016-02-23,2016-02-18,5
MIT121,06-4840,2016-02-24,2016-02-23,1
MIT121,06-4840,2016-02-25,2016-02-24,1
MIT121,06-4840,2016-03-01,2016-02-25,5
MIT121,06-4840,2016-03-07,2016-03-01,6
