CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
DRU173,02-1864,2016-10-31,2016-09-26,35
DRU173,02-1864,2016-11-22,2016-10-31,22
DRU173,02-1864,2017-03-09,2016-11-22,107
DRU173,02-1864,2017-04-06,2017-03-09,28
DRU173,02-1864,2017-04-07,2017-04-06,1
DRU173,02-1864,2017-04-21,2017-04-07,14
DRU173,02-1864,2017-05-22,2017-04-21,31
DRU173,02-1864,2017-06-20,2017-05-22,29
DRU173,02-1864,2017-06-22,2017-06-20,2
DRU173,02-1864,2017-06-30,2017-06-22,8
DRU173,02-1864,2017-07-11,2017-06-30,11
DRU173,02-1864,2017-08-18,2017-07-11,38
