CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
ERL101,02-4004,2015-05-18,2015-05-12,6
ERL101,02-4004,2015-06-08,2015-05-18,21
ERL101,02-4004,2015-06-22,2015-06-08,14
ERL101,02-4004,2015-07-15,2015-06-22,23
ERL101,02-4004,2015-07-23,2015-07-15,8
ERL101,02-4004,2015-07-30,2015-07-23,7
ERL101,02-4004,2015-09-09,2015-07-30,41
ERL101,02-4004,2015-09-17,2015-09-09,8
ERL101,02-4004,2015-10-09,2015-09-17,22
ERL101,02-4004,2015-10-27,2015-10-09,18
ERL101,02-4004,2015-12-09,2015-10-27,43
ERL101,02-4004,2015-12-31,2015-12-09,22
ERL101,02-4004,2016-01-07,2015-12-31,7
ERL101,02-4004,2016-01-15,2016-01-07,8
ERL101,02-4004,2016-02-26,2016-01-15,42
ERL101,02-4004,2016-03-08,2016-02-26,11
ERL101,02-4004,2016-04-08,2016-03-08,31
ERL101,02-4004,2016-07-06,2016-04-08,89
ERL101,02-4004,2016-08-30,2016-07-06,55
