CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
EXD100,08-1230,2015-09-15,2015-09-09,6
EXD100,08-1230,2015-09-28,2015-09-15,13
EXD100,08-1230,2015-09-30,2015-09-28,2
EXD100,08-1230,2015-10-05,2015-09-30,5
EXD100,08-1230,2015-10-14,2015-10-05,9
EXD100,08-1230,2015-10-26,2015-10-14,12
EXD100,08-1230,2015-10-29,2015-10-26,3
EXD100,08-1230,2015-11-04,2015-10-29,6
EXD100,08-1230,2015-11-06,2015-11-04,2
EXD100,08-1230,2015-11-09,2015-11-06,3
EXD100,08-1230,2015-11-18,2015-11-09,9
EXD100,08-1230,2015-11-24,2015-11-18,6
