CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
REY106,02-8412,2015-09-30,2015-06-01,121
REY106,02-8412,2016-01-13,2015-09-30,105
REY106,02-8412,2016-10-17,2016-01-13,278
REY106,02-8412,2016-12-07,2016-10-17,51
REY106,02-8412,2017-01-31,2016-12-07,55
REY106,02-8412,2017-02-03,2017-01-31,3
REY106,02-8412,2017-02-14,2017-02-03,11
REY106,02-8412,2017-03-24,2017-02-14,38
REY106,02-8412,2017-05-10,2017-03-24,47
REY106,02-8412,2017-06-19,2017-05-10,40
REY106,02-8412,2017-07-11,2017-06-19,22
REY106,02-8412,2017-08-07,2017-07-11,27
REY106,02-8412,2017-08-18,2017-08-07,11
REY106,02-8412,2017-09-06,2017-08-18,19
REY106,02-8412,2017-10-23,2017-09-06,47
