CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
FEA100,02-1291,2016-11-01,2016-10-05,27
FEA100,02-1291,2016-11-10,2016-11-01,9
FEA100,02-1291,2016-12-15,2016-11-10,35
FEA100,02-1291,2016-12-21,2016-12-15,6
FEA100,02-1291,2017-01-06,2016-12-21,16
FEA100,02-1291,2017-02-21,2017-01-06,46
FEA100,02-1291,2017-02-27,2017-02-21,6
FEA100,02-1291,2017-03-10,2017-02-27,11
FEA100,02-1291,2017-03-31,2017-03-10,21
FEA100,02-1291,2017-04-21,2017-03-31,21
FEA100,02-1291,2017-05-02,2017-04-21,11
FEA100,02-1291,2017-05-03,2017-05-02,1
FEA100,02-1291,2017-05-16,2017-05-03,13
FEA100,02-1291,2017-05-22,2017-05-16,6
FEA100,02-1291,2017-06-14,2017-05-22,23
FEA100,02-1291,2017-06-23,2017-06-14,9
FEA100,02-1291,2017-06-30,2017-06-23,7
FEA100,02-1291,2017-07-28,2017-06-30,28
FEA100,02-1291,2017-08-14,2017-07-28,17
FEA100,02-1291,2017-08-21,2017-08-14,7
FEA100,02-1291,2017-09-05,2017-08-21,15
FEA100,02-1291,2017-09-08,2017-09-05,3
