CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
TCP106,02-1289,2016-10-05,2016-07-06,91
TCP106,02-1289,2016-12-23,2016-10-05,79
TCP106,02-1289,2016-12-27,2016-12-23,4
TCP106,02-1289,2017-01-16,2016-12-27,20
TCP106,02-1289,2017-01-27,2017-01-16,11
TCP106,02-1289,2017-02-07,2017-01-27,11
TCP106,02-1289,2017-02-21,2017-02-07,14
TCP106,02-1289,2017-03-08,2017-02-21,15
TCP106,02-1289,2017-04-04,2017-03-08,27
TCP106,02-1289,2017-04-10,2017-04-04,6
TCP106,02-1289,2017-05-01,2017-04-10,21
TCP106,02-1289,2017-05-22,2017-05-01,21
TCP106,02-1289,2017-06-12,2017-05-22,21
TCP106,02-1289,2017-06-15,2017-06-12,3
TCP106,02-1289,2017-06-28,2017-06-15,13
TCP106,02-1289,2017-07-05,2017-06-28,7
TCP106,02-1289,2017-07-24,2017-07-05,19
TCP106,02-1289,2017-08-23,2017-07-24,30
TCP106,02-1289,2017-10-04,2017-08-23,42
TCP106,02-1289,2017-10-11,2017-10-04,7
TCP106,02-1289,2017-10-20,2017-10-11,9
TCP106,02-1289,2017-11-06,2017-10-20,17
TCP106,02-1289,2017-11-09,2017-11-06,3
TCP106,02-1289,2017-12-05,2017-11-09,26
