CustNo,ItemNo,InvDateCurr,InvDatePrior,PurchasePeriod
AYP100,02-0702,2015-09-16,2015-09-02,14
AYP100,02-0702,2015-11-20,2015-09-16,65
AYP100,02-0702,2015-12-11,2015-11-20,21
AYP100,02-0702,2015-12-14,2015-12-11,3
AYP100,02-0702,2016-01-18,2015-12-14,35
AYP100,02-0702,2016-02-23,2016-01-18,36
AYP100,02-0702,2016-03-28,2016-02-23,34
AYP100,02-0702,2016-05-03,2016-03-28,36
AYP100,02-0702,2016-06-06,2016-05-03,34
AYP100,02-0702,2016-07-20,2016-06-06,44
AYP100,02-0702,2016-08-09,2016-07-20,20
AYP100,02-0702,2016-08-15,2016-08-09,6
AYP100,02-0702,2016-09-06,2016-08-15,22
AYP100,02-0702,2016-09-29,2016-09-06,23
AYP100,02-0702,2017-01-03,2016-09-29,96
AYP100,02-0702,2017-01-26,2017-01-03,23
AYP100,02-0702,2017-02-20,2017-01-26,25
AYP100,02-0702,2017-02-22,2017-02-20,2
AYP100,02-0702,2017-03-01,2017-02-22,7
AYP100,02-0702,2017-04-17,2017-03-01,47
AYP100,02-0702,2017-05-18,2017-04-17,31
AYP100,02-0702,2017-05-25,2017-05-18,7
AYP100,02-0702,2017-06-20,2017-05-25,26
AYP100,02-0702,2017-07-13,2017-06-20,23
AYP100,02-0702,2017-08-07,2017-07-13,25
AYP100,02-0702,2017-09-06,2017-08-07,30
AYP100,02-0702,2017-11-24,2017-09-06,79
